uri	year	title	author	word_count	word_types	words_above_freq	word_types_above_freq	ncommon_tok	nold_tok	nnew_tok	nlapsed_tok	ncommon_typ	nold_typ	nnew_typ	nlapsed_typ
VAC7118	1865	Remy St. Remy, or The Boy in Blue	Longstreet, Abby Buchanan.	84439	9500	81344	7778	99.331235247836	0.14137490165224	0.4831333595594	0.044256490952006	96.68295191566	0.21856518385189	2.7256364103883	0.37284649010028
VAC7170	1865	Woodcliff	McKeever, Harriet B. (1807-1886)	139218	8414	137200	7793	99.478862973761	0.31559766763848	0.18950437317784	0.016034985422741	98.280508148338	0.1154882586937	1.5141793917618	0.089824201206211
VAC7227	1865	The Confessors of Connaught, or, The Tenants of a Lord Bishop	M. L. M.	66237	7676	64443	6994	99.165153701721	0.29638595347827	0.47018295237652	0.068277392424313	97.841006577066	0.057191878753217	1.9159279382328	0.18587360594796
VAC7375	1865	Miriam Rivers, the Lady Soldier, or, General Grant's Spy	P., M. C.	39434	4682	38921	4432	99.612034634259	0.0950643611418	0.27748516225174	0.015415842347319	98.375451263538	0.11281588447653	1.398916967509	0.11281588447653
VAC7406	1865	Mary Brandegee	Peck, Ellen.	173704	11721	168236	9490	98.855774031717	0.7959057514444	0.30076796880573	0.047552248032526	97.144362486828	0.22128556375132	2.2760800842993	0.35827186512118
VAC7441	1865	Lillian, or, The Battle of Life	Pierson, B. A., Mrs.	98615	10068	95949	7954	98.830628771535	0.29599057832807	0.83169183628803	0.041688813849024	97.636409353784	0.23887352275585	1.8104098566759	0.31430726678401
VAC7515	1865	Prize Papers, Written for the New York Observer	Anonymous	11560	2990	11311	2784	99.345769604809	0.035363805145434	0.58350278489966	0.035363805145434	98.814655172414	0.10775862068966	0.93390804597701	0.14367816091954
VAC7547	1865	Erring, Yet Noble	Reed, Isaac George.	198042	14587	191669	10454	99.312877930182	0.24208400941206	0.3646912124548	0.080346847951416	96.556342070021	0.26784006122059	2.6114405969007	0.56437727185766
VAC7556	1865	Millicent Halford	Remick, Martha.	65989	6911	63203	5767	98.606078825372	0.91926016170119	0.43510592851605	0.03955508441055	97.884515345934	0.19074041962892	1.647303624068	0.27744061036934
VAC7590	1865	Fairy Fingers	Ritchie, Anna Cora Ogden Mowatt, (1819-1870)	186903	13880	181007	10655	99.256382349854	0.22043346389919	0.43478981475855	0.088394371488395	96.621304551854	0.20647583294228	2.7968090098545	0.3754106053496
VAC7595	1865	Juan, the White Slave, and the Rebel Planter's Daughter	Ritner, William D.	33721	8227	30426	5217	99.23749424834	0.1380398343522	0.39439952672057	0.230066390587	96.875599003259	0.46003450258769	1.7634655932528	0.9009009009009
VAC7649	1865	Looking Around	Roe, A. S. (1798-1886)	122181	9400	119494	7479	98.905384370763	0.73727551174118	0.27951194202219	0.077828175473246	97.004947185453	0.20056157240273	2.3398850113652	0.45460623077952
VAC7701	1865	Miramichi	Savage, Mary L. Bradbury.	57825	8661	55247	6866	98.579108367875	0.9466577370717	0.39640161456731	0.077832280485818	97.174482959511	0.20390329158171	2.1409845616079	0.48062918729974
VAC7729	1865	Marian Rooke, or, The Quest for Fortune	Sedley, Henry, (1835-1899)	209919	19739	199493	13850	98.999463640328	0.31830690801181	0.60252740697669	0.079702044683272	95.061371841155	0.20216606498195	4.028880866426	0.70758122743682
VAC7941	1865	Two Men	Stoddard, Elizabeth, (1823-1902)	72894	8134	70862	6983	98.909147356834	0.28929468544495	0.63644830797889	0.16510964974175	97.035658026636	0.22912788199914	2.3485607904912	0.38665330087355
VAC7949	1865	House and Home Papers	Stowe, Harriet Beecher, (1811-1896)	78193	8211	77087	7572	99.064693138921	0.079131371048296	0.73034363770804	0.1258318523227	96.500264131009	0.092445853143159	3.1827786582145	0.22451135763339
VAC7974	1865	The Tables Turned	Anonymous	3783	1327	3422	971	98.918760958504	0.087668030391584	0.58445353594389	0.40911747516072	96.704428424305	0.20597322348095	1.6477857878476	1.4418125643666
VAC7997	1865	At Anchor	Brownson, Sarah M.	74590	7976	72331	6359	99.159419889121	0.34425073619886	0.3940219269746	0.10230744770569	97.358075169052	0.29878911778582	1.9185406510458	0.42459506211669
VAC8006	1865	Husbands and Homes	Harland, Marion, (1830-1922)	123011	13303	119139	10593	99.028865442886	0.47339662075391	0.44317981517387	0.054558121186177	96.771452846219	0.16048333805343	2.7282167469083	0.33984706881903
VAC8081	1865	Together	Anonymous	107107	10710	103351	8265	99.28689611131	0.25253746940039	0.41605789977842	0.04450851951118	96.842105263158	0.19358741681791	2.540834845735	0.42347247428917
VAC8100	1865	Janet Strong	Townsend, Virginia F. (1836-1920)	120023	9324	117057	7560	99.085915408733	0.48865082822898	0.37930239114278	0.046131371895743	96.931216931217	0.18518518518519	2.473544973545	0.41005291005291
VAC8228	1865	Gomery of Montgomery, Vol. 1	Washburn, Charles A. (1822-1889)	129064	13343	123553	9534	99.326604776897	0.11816791174638	0.39982841371719	0.15539889763907	96.769456681351	0.20977554017202	2.4333962659954	0.58737151248164
VAC8229	1865	Gomery of Montgomery, Vol. 2	Washburn, Charles A. (1822-1889)	128440	12867	122787	9149	99.4747000904	0.13275020971275	0.31355110883074	0.078998591056056	97.125368892775	0.2186031260247	2.1532407913433	0.50278718985681
VAC8265	1865	Eye-witness, or, Life Scenes in the Old North State	A. O. W.	70689	10667	67109	7774	99.147655307038	0.22202685183805	0.55283195994576	0.077485881178381	97.24723437098	0.16722408026756	2.0710059171598	0.51453563159249
VAC8270	1865	Leander Hall, or, The Investigation of Religious Truth	White, Ambie.	246542	22242	231305	11345	98.665830829424	0.85558029441646	0.37526209982491	0.10332677633428	95.9277214632	0.38783605112384	2.6884089907448	0.99603349493169
VAC8291	1865	The Gayworthys	Whitney, A. D. T. (Adeline Dutton Train) (1824-1906)	172298	13753	165510	10255	99.267113769561	0.21448855054075	0.4694580387892	0.048939641109299	95.543637250122	0.22428083861531	3.6665041443198	0.56557776694295
VAC8324	1865	Joaquin, the Claude Duval of California, or, The Marauder of the Mines	Williams, Henry Llewellyn, (1842-)	98704	10295	95767	8856	99.261749872085	0.02819342779872	0.47197886537116	0.23807783474475	96.804426377597	0.10162601626016	2.6648599819332	0.42908762420958
VAC5556	1866	Père Antoine's Date Palm	Aldrich, Thomas Bailey, (1836-1907)	1985	773	1907	745	99.842684845307	0.052438384897745	0.10487676979549	0	99.597315436242	0.13422818791946	0.26845637583893	0
VAC5574	1866	Timothy Crump's Ward	Alger, Horatio (1832-1899)	40591	4210	39605	3975	98.952152505997	0.72970584522156	0.31309178134074	0.0050498674409797	97.962264150943	0.12578616352201	1.8616352201258	0.050314465408805
VAC5590	1866	The Cecilias, or, The Force of Circumstances	Argyle, Anna	120449	9621	118829	8895	99.400819665233	0.22216798929554	0.35344907387927	0.023563271591951	97.594154019112	0.10118043844857	2.1697582911748	0.13490725126476
VAC5594	1866	Cupid's Album	Argyle, Archie.	97848	10923	95173	9428	98.878883717021	0.53271411009425	0.52535908293318	0.063043089951982	96.987696224014	0.10606703436572	2.6941026728893	0.21213406873144
VAC5629	1866	The Lost Bride, or, The Astrologer's Prophecy Fulfilled	Arthur, T. S. (1809-1885)	41256	5095	40286	4637	99.290075956908	0.29787022787072	0.31276373926426	0.099290075956908	98.317877938322	0.064697002372223	1.2723743799871	0.34505067931852
VAC5638	1866	Our Neighbors in the Corner House	Arthur, T. S. (1809-1885)	62151	5361	61583	5088	99.147492002663	0.57808161343228	0.25818813633633	0.016238247568322	97.975628930818	0.078616352201258	1.7885220125786	0.15723270440252
VAC5673	1866	Atlantic Tales	Various Authors	165147	13152	161473	11494	99.145367956253	0.23099837124473	0.55427223127086	0.069361441231661	96.780929180442	0.14790325387159	2.8362623977728	0.23490516791369
VAC5714	1866	Inside: a Chronicle of Secession	Baker, William M. (1825-1883)	184523	11627	181768	10549	98.692289071784	0.92315479072224	0.35099687513754	0.03355926235641	96.814863968149	0.094795715233671	2.8723101715802	0.21803014503744
VAC5750	1866	Honor May	Bartol, Mary.	92559	7821	90856	7188	99.135995421326	0.42594875407238	0.37531918640486	0.062736638196707	96.981079577073	0.11129660545353	2.5180856983862	0.38953811908737
VAC5759	1866	Papers from Overlook-House	Almore, Casper, (1808-1878)	53618	6420	53207	6147	99.509463040577	0.1559945120003	0.31762737985603	0.016915067566298	98.194241093216	0.17894908085245	1.5129331381162	0.11387668781519
VAC5810	1866	The Beauforts	Berkley, Cora	29467	3707	28964	3549	99.734152741334	0.12774478663168	0.12774478663168	0.010357685402569	98.901098901099	0.1127078050155	0.90166244012398	0.084530853761623
VAC5824	1866	The Black Crook	Anonymous	79778	8569	78382	7863	99.595570411574	0.029343471715445	0.32660559822408	0.048480518486387	98.016024418161	0.12717792191276	1.6533129848658	0.20348467506041
VAC5888	1866	St. Martin's Summer	Brewster, Anne M. H. (Anne Maria Hampton), (b. 1818.)	126106	12141	122777	10360	99.326421072351	0.12217271964619	0.50823851372814	0.043167694274986	96.891891891892	0.11583011583012	2.7123552123552	0.27992277992278
VAC5911	1866	De histori ov Magnus Maha'rba and de Blak Dragun	Brown, Nathan, (1807-1886)	33184	8187	20377	1931	95.73538793738	0.33370957452029	1.0698336359621	2.8610688521372	88.814085965821	1.242879337131	4.8161574313827	5.1268772656655
VAC5925	1866	An American Family in Germany	Browne, J. Ross (1821-1875)	114575	11159	112758	10177	99.245286365491	0.087798648432927	0.61725110413452	0.049663881941858	96.600176869411	0.10808686253316	2.9871278372801	0.30460843077528
VAC5932	1866	A Thousand a Year	Bruce, E. M., Mrs.	57595	5927	56960	5597	99.471558988764	0.15449438202247	0.34410112359551	0.029845505617978	97.605860282294	0.089333571556191	2.1440057173486	0.16080042880114
VAC6001	1866	The Hortons, or, American Life at Home	Casseday, Davis B.	84627	13452	81430	11520	98.93405378853	0.23946948299153	0.76630234557288	0.060174382905563	96.362847222222	0.13888888888889	3.1684027777778	0.32986111111111
VAC6010	1866	Cotton Stealing	Anonymous	117564	9679	115248	8923	99.434263501319	0.089372483687352	0.42950853810912	0.046855476884631	96.884455900482	0.12327692480108	2.7120923456237	0.28017482909335
VAC6054	1866	Our Refuge Household	Clack, Louise.	48385	5735	47574	5369	99.39042334048	0.34262412241981	0.24803464077017	0.018917896329928	98.360961072825	0.13037809647979	1.3782827342149	0.13037809647979
VAC6123	1866	Out of Town	Gray, Barry, (1826-1886)	99247	9178	97798	8380	99.235158183194	0.2546064336694	0.47342481441338	0.036810568723287	97.076372315036	0.10739856801909	2.5536992840095	0.26252983293556
VAC6136	1866	Betsey Jane Ward (Better-half to Artemus)	Comstock, William, (1804-1882)	63662	7983	54262	4488	97.882496037743	0.65239025469021	1.354539088128	0.11057461943902	96.836007130125	0.35650623885918	2.3172905525847	0.49019607843137
VAC6155	1866	Surry of Eagle's-nest, or, The Memoirs of a Staff-officer Serving in Virginia	Cooke, John Esten, (1830-1886)	161252	9631	158978	8797	99.539558932682	0.17738303413051	0.22393035514348	0.059127678043503	97.601455041491	0.090940093213596	2.1029896555644	0.20461520973059
VAC6197	1866	The Confederate Spy	Crozier, R. H.	129444	9711	128074	8953	99.282446085857	0.12414697752862	0.57310617299374	0.020300763621032	97.833128560259	0.11169440411035	1.8764659890539	0.17871104657657
VAC6314	1866	In Trust, or, Dr. Bertrand's Household	Douglas, Amanda Minnie, (1831-1916)	119445	8617	116930	7957	99.20208671855	0.49431283673993	0.28050970666211	0.023090738048405	97.775543546563	0.11310795525952	1.9856729923338	0.12567550584391
VAC6412	1866	The Prince of Kashna	Fabens, Joseph Warren, (1821-1875)	95562	8305	93676	7725	98.838549895384	0.78034928903881	0.30103761902729	0.08006319654981	97.825242718447	0.10355987055016	1.8770226537217	0.19417475728155
VAC6431	1866	Asphodel	Fields, Annie, (1834-1915)	33491	4494	32951	4269	99.599405177385	0.066765803769233	0.32168978179721	0.012139237048951	98.149449519794	0.070274068868587	1.6865776528461	0.09369875849145
VAC6432	1866	Good Company For Every Day in the Year	Fields, James Thomas, (1817-1881), ed.	101298	12753	98079	10490	99.380091558845	0.2028976641279	0.36399229192794	0.053018485098747	97.21639656816	0.17159199237369	2.2116301239275	0.40038131553861
VAC6436	1866	A Spinster's Story	M. A. F., (1839-)	180721	13241	174553	9273	99.42023339616	0.28071703150333	0.21025132767698	0.088798244659215	97.444192817858	0.30195190337539	1.7685754340559	0.48527984471045
VAC6442	1866	Eulalie, or, The Wife's Tragedy	Fleming, May Agnes, (1840-1880)	95784	9027	92136	6997	98.915733263871	0.73695406789963	0.28219154293653	0.065121125293045	97.284550521652	0.25725310847506	1.8865227954838	0.57167357438902
VAC6486	1866	The Gem of the Mines	Frost, Jennett Blakeslee.	59941	6595	58365	5741	98.451126531312	1.1616551015163	0.30840400925212	0.078814357919986	97.73558613482	0.17418568193694	1.7592753875631	0.3309527956802
VAC6522	1866	Gertrude Morgan, or, Life and Adventures Among the Indians of the Far West	Anonymous	12547	2591	12451	2510	99.82330736487	0.02409445024496	0.15259818488475	0	99.362549800797	0.079681274900398	0.55776892430279	0
VAC6525	1866	Among the Guerillas	Kirk, Edmund, (1822-1903)	60847	6286	59152	5621	99.452258588044	0.12002975385448	0.39728157965918	0.03043007844198	98.309909268813	0.071161714997331	1.494396014944	0.12453300124533
VAC6577	1866	The Private Journal and Diary of John H. Surratt, the Conspirator	Surratt, John H. (1844-1916)	31824	4566	31114	4028	99.373272481841	0.14784341454008	0.42424631998457	0.054637783634377	97.169811320755	0.19860973187686	2.2591857000993	0.37239324726912
VAC6599	1866	Baked Meats of the Funeral	Halpine, Charles G. (1829-1868)	82795	11928	79582	9589	98.975899072655	0.20984644768918	0.7087029730341	0.1055515066221	96.120554802378	0.20857232245281	3.1181562206695	0.55271665449995
VAC6615	1866	The Montanas, or, Under the Stars	Hancock, Sallie J.	102828	9992	100050	8385	99.319340329835	0.24987506246877	0.3968015992004	0.033983008495752	97.340488968396	0.21466905187835	2.1347644603459	0.31007751937984
VAC6631	1866	Southern Sketches	Harris, Helena J.	8475	2007	8309	1866	99.66301600674	0.10831628354796	0.19256228186304	0.03610542784932	98.76741693462	0.26795284030011	0.85744908896034	0.10718113612004
VAC6707	1866	Trust, or, A Peep at Eaton Parsonage	Herbert, Sarah A. F.	27351	4206	26656	3688	98.263055222089	1.2267406962785	0.31137454981993	0.19882953181273	97.803687635575	0.27114967462039	1.4913232104121	0.43383947939262
VAC6815	1866	Ten Years of a Lifetime	Hosmer, Margaret, (1830-1897)	156033	12361	148644	8878	98.850273135814	0.53214391431878	0.44468663383655	0.17289631603025	96.406848389277	0.20274836674927	2.8384771344897	0.55192610948412
VAC6890	1866	Jenny Ambrose, or, Life in the Eastern States	Anonymous	57765	7279	56109	6164	98.415583952664	1.0622181824663	0.32615088488478	0.19604697998539	97.615184944841	0.19467878001298	1.9143413367943	0.27579493835172
VAC6891	1866	Helen Courtenay's Promise	Jervey, Caroline Howard Gilman Glover, (1823-1877)	150939	12218	147195	10070	99.334895886409	0.19022385271239	0.39403512347566	0.080845137402765	97.090367428004	0.15888778550149	2.3237338629593	0.42701092353525
VAC6992	1866	Kate Marstone, or, Happy Hearts Make Happy Homes	Anonymous	73472	8757	71280	7470	99.250841750842	0.38299663299663	0.31986531986532	0.046296296296296	97.630522088353	0.14725568942436	1.90093708166	0.32128514056225
VAC7018	1866	none	Kip, Leonard, (1826-1906)	86447	8275	84562	7190	99.479671720158	0.15728104822497	0.34530876753152	0.017738464085523	97.69123783032	0.16689847009736	2.0027816411683	0.13908205841446
VAC7062	1866	False Shame	Lee, Frances.	38324	4908	37154	4133	99.117187920547	0.40641653657749	0.35796953221726	0.11842601065834	97.749818533753	0.24195499637068	1.6210984756835	0.38712799419308
VAC7101	1866	Divers Views, Opinions, and Prophecies of Yoors Trooly Petroleum V. Nasby	Locke, David Ross, (1833-1888)	77232	11206	62119	5814	98.992256797437	0.39601410196558	0.51996973550765	0.091759365089586	96.594427244582	0.29239766081871	2.7003783969728	0.41279669762642
VAC7138	1866	Gleanings From Fireside Fancies	Marshall, Nelly, (1845-1898)	88053	9448	85461	7628	99.378663951978	0.20477176723886	0.31359333497151	0.10297094581154	97.351861562664	0.26219192448873	1.9008914525433	0.48505506030414
VAC7151	1866	Only a Woman's Heart	Clare, Ada.	102641	11687	98273	8594	99.30499730343	0.18011050848148	0.4304335880659	0.084458600022387	96.451012334187	0.23272050267629	2.757737956714	0.55852920642309
VAC7188	1866	Maggie and Her Lovers	Anonymous	14946	2960	14609	2703	99.096447395441	0.5339174481484	0.25326853309604	0.1163666233144	98.335183129856	0.1479837217906	1.2208657047725	0.29596744358121
VAC7256	1866	Mr. Winkfield	Anonymous	172838	17375	164179	12095	98.435244458792	0.96175515748055	0.51163668922335	0.091363694504169	95.386523356759	0.28937577511368	3.6047953699876	0.71930549813973
VAC7257	1866	Doctor Johns, Vol. 1	Mitchell, Donald Grant, (1822-1908)	65521	7783	63771	7068	99.250442991328	0.20071819479074	0.49395493249283	0.054883881388092	96.901528013582	0.09903791737408	2.7306168647425	0.26881720430108
VAC7258	1866	Doctor Johns, Vol. 2	Mitchell, Donald Grant, (1822-1908)	65136	7313	63317	6598	99.339829745566	0.15003869418955	0.46117156529842	0.048959994946065	96.968778417702	0.10609275538042	2.606850560776	0.31827826614125
VAC7269	1866	The Monk of the Mountains, or, A Description of the Joys of Paradise	Anonymous	71737	8811	70023	7351	99.538722991017	0.047127372434771	0.35845365094326	0.05569598560473	97.592164331383	0.23126105291797	1.7956740579513	0.38090055774725
VAC7331	1866	The Sanctuary	Nichols, George Ward, (1837-1885)	53900	7835	52168	6666	99.357843888974	0.10159484741604	0.48113786229106	0.059423401318816	97.134713471347	0.18001800180018	2.2952295229523	0.39003900390039
VAC7348	1866	The Dalys of Dalystown	O'Brien, Dillon.	192446	14111	184935	10281	98.754697596453	0.53910833536107	0.63049179441425	0.075702273771866	96.654021982297	0.31125376908861	2.528936873845	0.50578737476899
VAC7380	1866	Herman, or, Young Knighthood, Vol. 1	Foxton, E.	125955	11661	123177	10208	99.460938324525	0.20214812830317	0.28576763519163	0.051145911980321	97.384404388715	0.18612852664577	2.1355799373041	0.29388714733542
VAC7381	1866	Herman, or, Young Knighthood, Vol. 2	Foxton, E.	116633	11212	113746	9833	99.427672181879	0.1819844214302	0.35341902132822	0.03692437536265	97.223634699481	0.24407607037527	2.206854469643	0.32543476050036
VAC7392	1866	Victory	Patterson, Jane Lippitt, (1829-)	80527	7624	78566	6675	99.385230252272	0.23547081434717	0.3436601074256	0.035638825955248	97.677902621723	0.13483146067416	1.9775280898876	0.20973782771536
VAC7435	1866	The Diamond Cross	Phillips, William Barnet.	115315	10199	111615	8056	98.79854858218	0.82515790888321	0.33776822111723	0.038525287819737	97.008440913605	0.27308838133069	2.3833167825223	0.3351539225422
VAC7525	1866	Fifteen Days	Putnam, Mary Lowell, (1810-1898)	70585	8044	68898	6896	99.602310662138	0.056605416702952	0.29608987198467	0.044994049174141	97.607308584687	0.17401392111369	1.8706496519722	0.34802784222738
VAC7577	1866	The Adventures of Jefferson Plum and His Daughter Nancy, in the Great City, the First Time	Richmond, John M.	26062	5025	24992	4134	99.071702944942	0.16805377720871	0.57218309859155	0.18806017925736	97.29075955491	0.19351717464925	1.9835510401548	0.53217223028544
VAC7592	1866	The Mute Singer	Ritchie, Anna Cora Ogden Mowatt, (1819-1870)	69797	8414	67128	7161	99.570968895245	0.023835061375283	0.3724228339888	0.032773209391014	97.458455522972	0.1117162407485	2.1645021645022	0.26532607177768
VAC7656	1866	Woman Our Angel	Roe, A. S. (1798-1886)	105766	8244	103368	6859	98.61465830818	0.70814952403065	0.34730284033744	0.32988932745144	96.705059046508	0.21869077124945	2.5951304854935	0.4811196967488
VAC7684	1866	Roebuck	Russell, Charles Wells, (1856-1927)	93073	12227	88801	8806	98.975236765352	0.31080731072848	0.60134457945293	0.11261134446684	96.581875993641	0.24982966159437	2.2938905291846	0.87440381558029
VAC7743	1866	Josh Billings	Billings, Josh, (1818-1885)	36508	7077	30479	4184	96.007086846681	0.15748548180715	1.896387676761	1.9390399947505	96.295411089866	0.40630975143403	2.5812619502868	0.717017208413
VAC7806	1866	Bill Arp, So Called	Arp, Bill, (1826-1903)	49636	8394	46498	6101	98.494558905759	0.37851090369478	1.0086455331412	0.11828465740462	96.213735453204	0.36059662350434	2.8356007211932	0.59006720209802
VAC7889	1866	Tried and True, or, Love and Loyalty	Spencer, Bella Zilfa, (1840-1867)	138536	10649	135307	8904	99.442748712188	0.20693681775518	0.30375368606207	0.046560783994915	97.551662174304	0.16846361185984	1.9991015274034	0.28077268643306
VAC7900	1866	The Haps and Mishaps of the Three Jolly Students	Stanton, Benjamin F.	2658	1100	2538	985	99.054373522459	0.19700551615445	0.66981875492514	0.078802206461781	98.071065989848	0.50761421319797	1.2182741116751	0.20304568527919
VAC7978	1866	Sherbrooke	H. B. G. (1827-1893)	143481	10703	139160	8770	99.035642425984	0.5784708249497	0.31546421385456	0.070422535211268	97.33181299886	0.23945267958951	2.1436716077537	0.28506271379704
VAC7992	1866	The Story of Kennett	Taylor, Bayard, (1825-1878)	137888	10997	133885	8909	99.392762445382	0.087388430369347	0.47428763491056	0.045561489337865	96.823436973847	0.17959366932316	2.6826804355146	0.31428892131552
VAC8014	1866	Sunnybank	Harland, Marion, (1830-1922)	142169	15584	137387	12176	99.289597996899	0.23510230225567	0.4236208666031	0.051678834241959	96.739487516426	0.20532194480946	2.6445466491459	0.41064388961892
VAC8025	1866	The Bushrangers	Thomes, William Henry, (1824-1895)	170601	12483	163224	8503	99.270327892957	0.13784737538597	0.36146645101211	0.230358280645	96.424791250147	0.25873221216041	2.4461954604257	0.87028107726685
VAC8097	1866	Darryll Gap, or, Whether It Paid	Townsend, Virginia F. (1836-1920)	156811	10952	151080	9002	99.250728091078	0.20386550172094	0.50238284352661	0.043023563674874	96.511886247501	0.17773828038214	2.9215729837814	0.38880248833593
VAC8108	1866	Coupon Bonds	Trowbridge, J. T. (1827-1916)	20102	3478	18850	2936	98.238726790451	1.0397877984085	0.63660477453581	0.084880636604775	97.717983651226	0.13623978201635	1.6689373297003	0.47683923705722
VAC8113	1866	Lucy Arlyn	Trowbridge, J. T. (1827-1916)	132114	13009	125814	9912	99.176562226779	0.20029567456722	0.54763380863815	0.07550829001542	96.993543179984	0.17150928167877	2.320419693301	0.51452784503632
VAC8175	1866	Orange Grove	Wall, Sarah E.	113426	12786	109342	9819	99.146713979989	0.29083060489108	0.47465749666185	0.087797918457683	96.445666564823	0.30553009471433	2.6377431510337	0.61106018942866
VAC8188	1866	Stormcliff	Walworth, Mansfield Tracy, (1830-1873)	138164	11518	134800	9570	99.313056379822	0.24629080118694	0.41023738872404	0.030415430267062	97.084639498433	0.20898641588297	2.3719958202717	0.33437826541275
VAC8239	1866	Liffith Lank, or, Lunacy	Webb, Charles Henry, (1834-1905)	9407	2764	8761	2233	98.664536011871	0.50222577331355	0.69626754936651	0.13697066544915	96.954769368562	0.17913121361397	2.4182713837886	0.44782803403493
VAC8260	1866	Bessie and Raymond, or, Incidents Connected With the Civil War in the United States	Weston, Maria D.	112878	9393	109738	7037	99.307441360331	0.43102662705717	0.21141263737265	0.050119375239206	97.4705130027	0.18473781440955	1.8615887452039	0.48316043768651
VAC6535	1867	Good Stories, Vol. 1	De Quincey, Thomas, (1785-1859)	67453	9766	65147	8193	99.03909619783	0.39756243572229	0.52189663376671	0.041444732681474	97.143903332113	0.14646649578909	2.4411082631515	0.26852190894666
VAC6536	1867	Good Stories, Vol. 2	Macnish, Robert, (1802-1837)	83914	10897	80762	8483	99.363562071271	0.22906812609891	0.34545949827889	0.061910304351056	97.383001296711	0.18861251915596	2.0157962984793	0.41258988565366
VAC6537	1867	Good Stories, Vol. 3	Hawthorne, Nathaniel, (1804-1864)	62043	8318	59759	6820	99.528104553289	0.068608912465068	0.35475827908767	0.048528255158219	97.551319648094	0.19061583577713	1.9941348973607	0.26392961876833
VAC6538	1867	Good Stories, Vol. 4	O'Brien, Fitz-James, (1828-1862)	99892	10987	96463	8642	99.082549785928	0.4903434477468	0.36594341872013	0.061163347604781	97.107151122425	0.24299930571627	2.1059939828743	0.54385558898403
VAC5531	1867	Siege of Washington, D.C.	Adams, F. Colburn	27146	3420	26994	3332	99.385048529303	0.2741349929614	0.29265762762095	0.04815885011484	98.559423769508	0.060024009603842	1.2905162064826	0.090036014405762
VAC5543	1867	The Way of the World	Optic, Oliver (1822-1897)	138928	7959	136670	7491	99.248554913295	0.51803614545987	0.22536035706446	0.0080485841808736	97.797356828194	0.040048057669203	2.0558002936858	0.10679482045121
VAC5676	1867	Outpost	Austin, Jane G. (Jane Goodwin), (1831-1894)	81300	7044	77907	6135	99.048865955562	0.59814907517938	0.30805960953444	0.044925359723773	97.636511817441	0.14669926650367	1.9559902200489	0.26079869600652
VAC5697	1867	Baffled Schemes	Anonymous	122156	9695	119156	8792	98.825908892544	0.82161200443117	0.3096780690859	0.042801033938702	97.145131938126	0.10236578707916	2.3544131028207	0.39808917197452
VAC5774	1867	Four-Oaks	Thorpe, Kamba, (1837-1900)	157035	9439	154186	8456	97.485504520514	2.0546612532915	0.40989454295461	0.049939683239723	97.788552507096	0.10643330179754	1.8921475875118	0.21286660359508
VAC5823	1867	The Birthday Gifts	Anonymous	3989	1205	3918	1156	98.85145482389	0.58703420112302	0.56151097498724	0	98.529411764706	0.34602076124567	1.1245674740484	0
VAC5825	1867	The Rise and Progress of the Kingdoms of Light and Darkness, or, The Reign of                Kings Alpha and Abadon	Blackson, Lorenzo D., (b. 1817)	105058	5849	103955	5487	99.493049877351	0.087537876965995	0.40594487999615	0.013467365687076	98.687807545107	0.10934937124112	1.0934937124112	0.10934937124112
VAC5851	1867	You and Me, or, Sketches For Both of Us	Bowman, Jacob L.	66826	9554	65126	8463	99.20154776894	0.1013420139422	0.61112305377269	0.085987163344901	96.951435661113	0.11816140848399	2.5404702824058	0.38993264799716
VAC5861	1867	The Beautiful Half Breed, or, The Border Rovers	Bradbury, Osgood.	66400	5529	64999	5109	99.552300804628	0.1569254911614	0.1615409467838	0.12923275742704	98.551575650812	0.2348796241926	0.95909179878646	0.25445292620865
VAC5912	1867	The History of Magnus Maharba and the Black Dragon	Brown, Nathan, (1807-1886)	29855	4481	28771	4168	99.843592506343	0.010427166243787	0.13555316116923	0.010427166243787	99.160268714012	0.071976967370441	0.6957773512476	0.071976967370441
VAC5913	1867	ZYX and His Fairy, or, The Soul in Search of Peace	Brown, Nathan, (1807-1886)	12810	2503	12450	2400	99.759036144578	0	0.23293172690763	0.0080321285140562	99.041666666667	0	0.91666666666667	0.041666666666667
VAC5918	1867	Clotelle, or, The Colored Heroine	Brown, William Wells, (1815-1884)	46255	5625	45445	5282	99.333259984597	0.38948179117615	0.25965452745076	0.017603696776323	98.39076107535	0.20825444907232	1.2873911397198	0.11359333585763
VAC5921	1867	Artemus Ward in London	Ward, Artemus, (1834-1867)	35087	6463	32736	5089	99.077468230694	0.27798142717498	0.58345552297165	0.061094819159335	97.425820396935	0.15720180782079	2.1615248575359	0.25545293770878
VAC5927	1867	The Land of Thor	Browne, J. Ross (1821-1875)	161539	13198	158627	11790	99.315375062253	0.048541547151494	0.60519331513551	0.030890075460041	96.827820186599	0.11874469889737	2.7905004240882	0.26293469041561
VAC5962	1867	Ah-meek, the Beaver; or, The Copper-hunters of Lake Superior	Bushnell, William H. (1823- )	70170	6169	68599	5611	99.663260397382	0.115162028601	0.21283109083223	0.0087464831848861	98.235608625913	0.1069328105507	1.5505257529852	0.1069328105507
VAC5963	1867	The Pearl of Panama; or, The Spaniard's Vengence	Bushnell, William H. (1823- )	36222	4460	35942	4271	99.657781982082	0.0027822603082744	0.27822603082744	0.061209726782038	98.571763053149	0.023413720440178	1.2877546242098	0.11706860220089
